amplitude,mean_x,mean_y,sigma_x,sigma_y,filename
6592.0244362397525,303.15589412291104,546.3664486881881,11.443663926549451,8.210538668600533,cr1_2000p_00007.cbf
5205.587141276831,303.3950847885104,546.8988400860567,11.948696461972077,8.369078569501816,cr1_2000p_00008.cbf
5197.246115290599,304.01456224617533,546.8719753707111,11.601456268557278,8.371328402293283,cr1_2001p_00001.cbf
4873.736243470004,304.2636601909547,546.5373660082539,11.64672499194038,8.465612255400039,cr1_2001p_00002.cbf
4884.788692858873,304.1720059454134,546.3244046021291,11.648369887107496,8.44616962313234,cr1_2001p_00003.cbf
4884.665002794999,303.35835415524264,546.8423101011659,11.777751458309275,8.295535802196198,cr1_2001p_00004.cbf
6298.607001347333,302.2394640817996,546.5117055877118,11.27121429331514,8.19613649036328,cr1_2001p_00005.cbf
6683.898686303508,302.8879496070102,546.5276434660235,11.080070428844614,8.13406032458124,cr1_2001p_00006.cbf
7056.464347372502,303.5759341181076,546.4098367627199,10.910119614227757,7.998943849152009,cr1_2001p_00007.cbf
5550.76957407808,304.0902780345598,546.8149089934126,11.426983413987587,8.293716070619451,cr1_2001p_00008.cbf
4432.495874073596,304.7256956867682,546.5835438244376,11.995250368944331,8.807029823586861,cr1_2002p_00001.cbf
5217.073223319857,304.3368957505739,546.6905241252601,11.272997101676864,8.43426757160166,cr1_2002p_00002.cbf
4170.122998271525,304.1007041163418,546.3317882252808,12.165811082699593,8.838256859605554,cr1_2002p_00003.cbf
6836.395687632036,303.7540340526796,546.2901031635935,10.926272431878354,7.992495374312465,cr1_2002p_00004.cbf
5533.137891752616,303.1144490421325,545.9029232341521,11.288080211810126,8.425515542354438,cr1_2002p_00005.cbf
6349.083201005512,303.2942092897262,546.0935295061278,11.352026706805267,8.139395076459278,cr1_2002p_00006.cbf
7290.716373766194,302.81837679125664,546.5344402292052,11.66971127397641,8.086793738069062,cr1_2002p_00007.cbf
5464.873212990297,303.3642764813478,546.7833454359569,11.990213758759896,8.32817329991091,cr1_2002p_00008.cbf
5217.651301838042,304.13384119328816,546.955771432429,12.001335382172057,8.475366186475927,cr1_2003p_00001.cbf
5282.84289452759,304.49228515596127,546.7771503476329,11.760680923737803,8.483591842400038,cr1_2003p_00002.cbf
5180.819431829817,304.14461183469484,546.5798292758524,11.714189345070436,8.423958035256234,cr1_2003p_00003.cbf
4565.772445924569,303.4164209695618,546.2984762714841,11.927830327619056,8.522544062012273,cr1_2003p_00004.cbf
